amount,hour,location_mismatch,txn_frequency,card_type,merchant_category,is_fraud
31.6,13,0,15,1,2,0
22.6,17,1,8,1,2,0
37.66,14,0,2,1,0,0
27.64,0,0,8,0,3,0
24.2,5,0,15,1,0,0
55.31,14,1,16,1,1,0
238.42,5,0,13,0,1,0
70.74,17,1,17,0,0,0
20.82,0,0,14,1,0,0
8.01,23,0,14,1,3,0
119.12,2,0,1,1,1,1
48.26,16,0,1,0,0,0
172.5,15,0,3,1,3,0
107.74,7,1,15,0,2,0
159.08,16,0,5,0,2,0
31.74,7,0,5,0,3,0
117.88,16,0,4,1,0,0
30.66,8,0,14,1,3,0
279.8,11,0,7,1,3,0
101.16,18,0,15,1,0,0
39.23,3,0,11,0,2,0
31.4,20,0,14,1,3,0
21.19,21,0,6,0,2,0
118.63,10,1,10,1,3,0
24.68,3,0,7,0,1,1
90.46,13,1,10,1,0,0
30.74,13,0,14,1,2,0
108.46,5,0,5,0,0,0
168.71,16,0,1,1,2,0
150.52,1,0,19,1,2,0
143.07,7,1,8,0,0,0
20.79,3,0,19,0,3,0
9.25,9,0,17,0,3,0
120.05,6,0,19,0,1,0
45.94,3,0,16,1,2,1
56.62,15,1,4,1,0,1
3.16,13,0,8,0,2,0
30.05,15,0,4,1,3,0
3.43,8,0,13,1,0,0
211.35,3,1,7,0,0,0
27.89,23,0,1,0,2,0
81.49,5,0,9,1,1,0
3.98,0,0,4,1,3,0
109.92,6,0,14,0,3,0
39.01,0,1,9,0,2,1
228.2,18,1,3,0,2,0
219.03,7,0,15,1,1,0
39.35,2,0,5,0,3,0
231.22,0,0,1,0,1,0
556.17,0,0,11,1,0,1
174.53,6,0,19,0,0,0
186.35,20,0,5,0,1,0
28.64,12,0,17,0,1,0
85.97,0,0,19,1,2,0
6.96,15,0,17,1,3,0
9.97,21,0,5,0,3,0
680.58,21,1,9,1,3,0
39.55,13,0,6,0,1,0
137.91,3,0,13,1,2,0
164.33,22,0,11,1,2,1
195.21,22,0,1,0,2,0
604.41,11,0,17,0,1,1
27.64,11,0,6,1,1,0
4.12,16,0,3,1,2,0
52.97,20,0,16,1,1,0
13.94,14,1,13,1,0,0
2.27,9,0,12,0,3,0
44.7,2,1,11,1,3,0
153.13,22,0,2,0,3,0
83.51,19,0,19,0,0,0
37.51,19,0,8,1,2,0
106.23,11,0,13,1,3,0
26.4,0,0,14,1,1,0
1.45,0,0,15,0,0,1
144.54,9,0,17,0,2,0
97.75,17,0,15,1,0,0
143.68,14,0,10,1,3,0
3.97,1,0,1,1,2,0
181.47,16,0,12,0,3,0
96.63,7,0,9,0,2,0
82.87,21,0,5,1,3,0
97.98,21,0,15,0,2,0
199.83,8,0,3,0,0,0
88.42,20,0,19,0,2,0
86.98,19,0,7,0,2,0
467.55,10,0,7,1,0,0
141.36,5,0,7,1,2,0
58.39,23,0,2,1,0,0
122.89,13,1,2,0,3,0
49.3,0,0,12,1,3,0
25.99,6,0,5,1,3,0
90.85,23,0,4,0,2,0
263.36,8,0,7,0,1,0
264.7,10,0,16,0,1,0
41.84,23,0,3,1,3,0
75.01,22,1,2,1,0,0
23.78,15,0,17,0,2,0
543.32,18,0,9,1,0,0
396.95,1,0,8,1,2,0
104.84,14,1,12,0,0,0
163.18,2,0,7,0,3,0
125.56,3,0,14,1,1,1
89.93,19,0,16,1,0,0
5.48,21,0,1,0,3,0
60.65,6,0,10,0,1,0
112.33,11,1,11,0,1,0
113.18,3,0,7,0,1,0
46.7,9,0,18,1,0,0
284.2,5,1,19,1,0,0
18.32,21,0,14,1,1,0
69.39,13,0,17,1,0,0
117.4,2,0,19,1,3,0
119.45,16,0,13,0,2,0
104.59,10,0,3,0,1,0
32.2,9,1,2,0,2,0
16.98,20,0,9,0,1,0
101.04,9,0,7,1,2,0
91.45,9,0,14,1,1,0
19.77,2,0,5,0,3,0
122.13,23,0,15,1,1,0
60.73,14,0,1,0,3,0
110.19,16,0,7,1,1,0
181.63,17,0,5,1,0,0
18.6,18,0,4,1,2,0
1.93,18,0,11,1,3,0
151.01,11,0,19,1,1,0
94.08,23,0,6,1,0,0
120.28,4,0,18,1,1,1
182.11,23,0,5,0,2,0
162.36,15,0,15,0,1,0
324.21,14,0,6,1,0,0
76.77,14,0,4,0,1,0
67.04,5,0,17,0,1,0
51.4,11,0,15,0,3,0
16.69,1,0,18,0,3,1
85.01,19,0,6,0,1,0
32.44,8,0,19,1,1,0
254.22,3,0,12,1,0,1
87.51,4,0,9,1,1,0
89.85,20,0,8,0,2,0
43.84,7,0,15,0,3,0
5.34,21,0,1,1,2,0
3.23,9,0,2,0,1,0
55.05,6,0,3,1,0,0
8.84,21,0,19,1,2,0
93.36,13,0,10,0,1,0
212.84,4,0,14,0,3,0
214.49,15,0,19,0,1,1
107.6,14,1,11,1,3,0
23.73,4,0,6,1,0,1
198.78,2,1,19,1,3,0
217.24,22,0,14,1,1,0
21.9,9,0,8,0,0,0
133.72,4,0,2,1,3,1
33.76,22,0,18,0,3,0
162.27,14,0,4,1,2,0
589.18,17,1,3,1,3,1
3.05,7,0,2,1,1,0
227.66,20,0,4,1,0,0
97.45,1,0,18,1,1,0
362.62,21,1,11,1,3,0
62.55,7,0,9,0,1,0
187.99,22,0,8,1,2,0
6.44,7,0,8,0,1,0
40.84,3,0,5,0,0,0
6.94,18,0,13,1,0,0
370.27,22,0,7,1,3,0
169.81,17,0,5,1,0,0
191.42,20,0,13,0,1,1
278.01,22,0,16,0,3,0
8.89,0,0,14,0,1,0
48.71,19,1,5,0,2,0
7.37,14,1,19,1,1,0
23.67,17,0,4,0,0,0
26.05,21,0,11,0,0,1
63.32,11,0,2,0,2,0
31.27,0,0,13,0,3,0
10.64,6,0,16,1,0,0
18.33,18,0,9,1,0,0
15.93,0,0,16,1,0,0
361.48,23,0,7,1,2,0
142.42,6,0,16,1,2,0
343.46,1,0,13,0,0,0
57.94,6,0,5,0,3,0
32.62,18,0,15,0,0,0
160.09,12,0,7,0,1,0
39.49,23,0,18,0,1,0
35.58,4,0,2,1,3,0
26.46,22,0,8,0,0,0
13.89,18,0,10,1,3,0
29.63,0,0,10,1,1,0
43.9,0,0,11,1,0,0
112.08,17,0,8,0,0,0
6.46,23,0,16,0,1,0
23.64,0,0,16,0,3,0
165.56,4,0,17,1,3,0
15.89,8,1,6,1,2,0
41.95,11,0,18,0,2,0
200.0,8,0,17,1,2,1
16.83,17,1,12,1,3,0
8.64,22,0,15,1,0,0
66.27,10,0,7,0,0,0
36.01,0,0,14,1,2,0
82.88,18,0,4,0,3,0
162.86,21,0,17,0,2,0
14.75,9,0,11,1,3,0
86.92,1,0,6,1,3,0
70.42,6,0,10,1,2,0
15.56,19,0,15,0,0,0
97.82,1,0,6,0,0,1
31.97,18,0,16,1,3,0
66.91,5,1,12,1,1,0
8.59,9,0,19,0,1,0
61.54,8,0,16,1,1,0
36.6,7,0,14,0,2,0
172.81,10,0,6,1,0,0
5.87,8,0,9,1,1,0
54.23,19,0,1,1,1,0
61.33,19,0,8,0,1,0
129.1,8,0,7,1,1,0
85.4,7,1,14,1,2,0
110.03,14,0,8,0,0,0
150.08,1,0,11,0,0,0
198.2,23,0,9,0,0,0
37.67,0,0,19,0,1,0
77.22,8,0,7,0,3,0
183.33,8,1,6,0,2,0
455.17,12,0,18,0,2,0
220.29,7,0,5,0,2,0
46.44,20,0,19,1,0,0
21.71,4,1,11,1,0,1
67.22,2,0,5,1,2,1
135.34,20,1,9,1,1,0
67.84,3,1,8,0,3,0
66.01,16,0,11,0,0,0
182.16,15,0,6,0,0,0
44.85,15,0,15,0,1,0
196.46,19,0,6,0,1,0
52.22,2,0,11,1,0,0
39.78,5,0,15,1,1,0
60.51,0,0,12,0,1,0
143.74,20,0,9,1,1,0
13.47,15,0,10,0,3,0
21.87,14,0,15,0,3,0
302.51,6,0,17,1,3,1
19.3,1,0,16,1,1,0
83.87,9,0,8,0,1,0
86.59,14,0,17,1,3,0
67.26,5,0,11,0,3,0
103.49,1,1,11,0,2,0
26.11,23,0,6,1,0,0
80.44,23,0,2,0,3,0
46.55,16,0,1,0,2,0
108.37,0,0,6,1,2,0
15.22,0,1,5,0,3,1
84.6,3,0,9,0,2,0
20.49,19,0,5,1,3,0
32.66,15,0,18,1,0,0
24.68,7,0,19,1,0,0
20.19,0,0,15,0,0,0
174.7,18,0,15,0,3,0
33.65,10,0,9,1,2,0
261.9,16,0,14,1,3,0
350.41,9,0,5,0,0,0
84.69,11,0,17,1,2,1
15.43,8,0,15,0,1,0
46.93,6,0,17,0,0,0
159.82,11,0,9,1,3,0
45.79,14,0,13,0,3,0
9.1,7,1,13,1,3,0
81.37,16,0,5,0,1,0
186.51,4,1,14,0,2,0
158.93,13,0,7,0,3,0
19.25,1,0,5,1,3,1
111.71,15,0,12,0,3,0
24.91,16,0,3,0,0,0
24.62,2,0,9,1,0,0
207.2,22,0,10,1,1,0
28.72,0,0,1,0,2,0
30.55,17,1,14,1,2,0
0.07,17,0,1,0,3,0
204.54,3,0,10,0,3,0
157.31,14,0,11,0,0,0
98.71,18,0,2,0,0,0
138.74,18,0,2,0,0,1
16.49,9,0,11,0,0,0
61.31,4,0,8,1,3,0
43.27,18,1,3,0,0,0
9.85,10,0,9,0,2,0
66.58,6,0,16,1,0,0
253.5,4,0,16,0,1,1
4.09,19,0,10,0,0,1
34.46,11,1,6,0,3,0
23.26,18,0,11,0,3,0
27.2,14,0,8,1,3,0
239.07,11,0,1,0,0,0
63.12,3,0,6,1,2,0
62.79,11,0,8,1,3,0
142.95,17,0,14,1,2,0
16.78,16,0,3,0,3,0
66.8,18,0,2,0,3,0
56.21,15,0,1,1,2,0
90.86,10,0,11,1,1,0
772.35,1,0,6,0,3,0
146.73,15,0,8,0,2,0
50.73,0,0,7,0,3,0
175.77,16,0,6,0,0,0
18.72,17,1,18,0,2,1
3.09,12,0,12,1,3,0
22.87,4,0,8,1,1,0
41.61,23,0,19,1,0,0
71.45,5,1,5,0,3,0
95.48,0,0,19,1,0,0
241.47,9,1,9,0,1,0
71.31,4,0,12,1,2,0
69.57,0,0,15,0,3,0
5.15,22,0,13,1,2,0
3.55,10,0,13,1,3,0
80.11,23,0,5,0,3,0
57.66,23,0,2,0,2,0
182.75,6,0,19,1,2,0
17.52,17,0,8,1,3,0
2.53,20,0,14,0,1,0
59.61,19,1,6,0,1,1
27.11,20,0,7,0,3,0
5.09,9,0,14,1,2,0
128.95,14,0,6,1,1,0
11.83,3,0,16,0,3,1
93.73,15,0,4,1,0,0
33.0,14,0,7,0,3,0
19.06,14,0,16,1,2,0
47.76,11,1,4,0,3,0
161.67,7,0,7,0,0,0
49.77,7,0,2,1,0,0
138.94,17,0,8,0,3,0
13.41,5,1,10,0,0,0
148.18,4,1,2,1,3,0
27.04,1,0,6,1,2,0
113.13,11,0,4,1,2,0
83.42,3,0,1,1,2,0
264.71,22,0,6,0,1,0
48.99,12,0,12,0,3,0
6.85,16,0,14,0,2,0
1.93,15,1,15,0,3,0
175.36,8,0,18,0,0,1
74.39,0,0,17,1,2,0
149.27,14,0,9,1,1,0
26.71,11,0,15,0,2,0
42.32,4,1,18,1,1,1
3.06,22,0,18,1,0,0
325.69,23,0,5,1,3,0
110.22,17,0,16,1,0,0
270.61,19,0,9,1,0,0
30.86,1,0,3,0,0,0
94.54,3,0,12,1,0,0
113.48,14,0,14,0,0,0
38.21,5,0,1,0,3,0
188.46,21,0,9,0,1,0
294.05,11,0,9,0,0,0
216.16,17,0,13,0,2,0
134.35,19,0,8,1,1,0
32.5,3,0,11,0,1,0
33.08,0,0,14,0,2,0
330.66,14,1,16,0,2,0
1.03,17,0,11,1,2,0
125.9,13,0,19,1,2,0
122.5,2,0,10,1,2,0
97.47,14,0,8,1,0,0
461.61,4,0,11,0,1,0
37.38,23,1,8,0,2,0
41.55,21,0,10,0,2,0
8.22,2,0,17,0,3,0
58.48,21,0,11,0,1,0
30.25,6,1,12,1,1,0
42.07,5,0,10,0,0,0
179.92,21,0,17,1,1,0
274.08,0,0,3,0,2,0
20.55,18,0,7,1,3,0
46.6,6,0,3,1,1,0
263.99,3,0,17,1,3,0
6.38,11,0,8,0,2,0
9.69,19,0,19,1,3,0
17.77,22,0,14,0,1,0
90.44,17,0,5,0,1,0
16.31,8,0,19,1,0,0
344.44,18,0,13,1,2,0
59.19,21,0,18,1,0,1
69.62,3,0,11,1,0,0
28.32,0,0,12,0,2,0
63.67,8,1,8,0,1,0
108.45,14,1,12,0,3,0
139.1,21,0,1,1,0,1
140.19,7,0,18,1,1,0
86.25,14,0,2,1,1,0
234.72,14,1,12,1,0,0
170.05,17,0,19,0,0,0
141.49,6,0,7,0,0,0
5.72,21,0,7,0,1,0
0.69,17,1,1,1,2,0
23.88,15,0,18,1,2,0
108.92,1,0,8,1,0,0
52.97,3,0,10,1,3,0
51.48,19,0,1,1,1,0
215.92,15,0,15,0,3,0
225.92,2,1,15,1,0,0
239.88,23,1,4,0,1,1
37.67,22,0,10,1,2,0
117.46,1,0,8,0,2,0
31.7,2,0,14,1,3,0
21.15,4,0,13,1,0,0
20.41,1,1,17,0,3,0
41.87,18,0,7,1,0,0
56.2,23,0,6,1,2,0
177.76,19,1,9,1,1,0
12.77,1,0,8,0,2,0
132.77,1,0,14,1,3,0
75.81,21,1,3,1,1,0
33.96,23,0,13,1,0,0
67.89,22,0,9,1,2,0
35.66,19,0,9,1,0,0
90.65,17,0,11,0,2,0
56.89,19,0,6,0,0,0
17.96,20,0,12,0,2,0
12.4,13,0,4,0,2,0
79.12,14,0,4,1,0,0
232.7,11,0,17,1,2,0
42.15,10,0,7,0,2,0
132.05,10,1,6,0,2,0
107.49,6,0,8,0,3,0
268.17,11,0,7,0,2,0
172.03,15,0,8,0,0,0
83.61,4,0,9,1,0,0
107.01,1,0,1,0,3,0
228.66,21,0,3,1,2,0
51.0,15,0,18,1,3,0
39.57,22,0,19,0,3,1
1.09,14,1,11,1,2,0
175.19,10,0,16,1,0,0
161.44,5,1,18,1,2,1
11.03,12,0,6,1,3,0
86.0,18,0,2,0,1,0
62.36,9,0,4,1,3,0
12.64,23,0,5,1,0,0
394.08,18,1,14,0,2,0
24.17,4,0,1,0,1,0
6.96,20,0,14,0,3,0
90.35,6,0,13,1,3,0
134.27,10,0,16,0,3,0
3.3,13,0,4,1,2,0
107.5,22,0,6,0,2,0
75.99,20,0,9,1,3,0
10.9,15,0,1,0,2,0
18.94,17,1,17,0,1,0
83.93,20,0,4,1,1,1
35.15,22,0,6,0,0,0
278.57,22,0,16,0,2,0
170.78,3,1,7,1,2,0
410.85,0,0,5,0,3,0
30.07,21,0,9,0,1,0
349.74,14,0,19,1,2,1
56.43,13,0,1,1,2,0
42.7,18,0,8,0,2,0
5.17,4,0,4,0,3,0
5.42,3,0,17,1,1,0
117.77,12,0,1,1,2,0
61.24,17,0,2,0,2,0
25.69,11,0,14,1,3,0
95.18,22,1,2,0,0,0
29.15,20,1,1,0,3,0
86.19,14,0,13,1,2,0
44.51,22,0,8,1,1,0
173.47,8,0,9,1,1,0
171.87,3,0,2,1,2,0
64.88,4,0,17,0,0,0
43.2,8,1,6,1,3,0
45.03,12,0,3,0,2,0
163.84,9,0,17,0,2,0
39.78,15,0,6,0,2,0
23.45,12,0,8,0,3,0
8.85,3,0,14,0,1,0
62.87,20,1,10,1,3,0
65.8,12,0,10,1,2,0
183.83,20,0,15,0,1,0
25.01,7,0,8,1,0,0
47.96,12,0,11,1,2,0
165.24,14,0,16,0,1,0
173.51,19,0,3,0,1,0
48.55,19,0,15,1,1,0
61.46,12,0,13,0,2,0
36.14,22,0,11,1,0,0
269.64,4,0,14,1,1,0
12.63,21,0,7,0,2,0
271.43,21,0,19,1,1,0
115.16,5,0,15,1,3,0
75.84,4,0,6,0,1,0
3.32,12,0,7,0,2,0
64.55,4,0,14,1,1,0
52.38,12,0,4,0,1,0
17.58,23,0,9,1,3,0
106.83,19,1,7,0,3,0
354.57,22,1,15,0,2,1
82.6,7,1,3,1,0,1
125.44,8,0,5,1,0,0
7.09,20,0,17,1,0,0
54.07,18,0,1,0,0,0
12.37,19,0,1,1,2,0
94.88,14,0,16,0,2,0
278.84,21,0,14,0,3,0
108.41,9,0,11,1,3,0
7.99,10,0,14,1,0,0
43.8,4,0,8,0,3,0
80.0,8,0,19,1,2,1
51.62,10,0,2,0,0,0
179.36,18,0,10,0,1,0
168.56,1,1,5,0,1,0
94.63,5,0,15,1,1,0
46.75,22,0,1,0,3,0
29.48,20,1,2,0,0,0
11.19,0,0,19,1,1,1
43.83,2,0,17,1,0,1
53.3,2,0,15,1,2,0
112.65,13,0,18,0,1,0
107.34,19,0,8,1,1,0
7.27,21,0,14,0,1,0
50.3,4,0,8,0,2,0
20.06,16,0,8,0,0,0
17.06,14,0,19,1,1,0
175.62,5,0,13,0,1,0
4.28,13,0,5,0,0,0
54.33,13,0,10,1,3,0
18.42,16,0,7,0,3,0
211.47,7,0,9,1,1,0
81.43,7,1,14,1,1,1
26.32,18,0,6,1,3,0
69.8,8,0,10,1,3,0
131.49,10,0,1,0,1,0
317.29,12,0,11,0,0,0
24.9,12,0,8,0,3,0
217.32,23,0,6,0,1,0
272.27,18,0,17,1,2,0
248.2,20,1,4,0,0,0
100.9,18,0,6,1,1,0
99.38,4,0,15,0,2,1
51.62,15,0,10,0,3,0
139.59,8,0,17,1,2,0
75.78,19,1,10,0,2,1
113.15,21,0,5,0,2,0
55.94,2,0,19,1,3,0
131.49,18,0,7,0,2,0
174.0,4,0,19,0,3,0
15.83,7,0,10,0,1,0
178.93,13,0,19,1,2,0
77.72,23,0,11,1,0,0
186.22,2,0,3,0,1,0
56.44,23,0,11,0,3,0
47.65,12,0,6,0,1,0
246.58,10,0,6,1,2,0
28.92,7,0,15,0,3,0
185.93,18,0,3,1,2,0
66.17,9,0,11,1,1,1
72.17,17,0,8,0,0,0
36.88,17,0,8,1,1,0
85.11,6,1,16,1,1,1
39.34,15,0,3,1,2,0
4.01,5,0,8,1,0,0
31.75,15,0,8,1,2,0
0.64,15,0,13,0,2,0
383.3,22,1,1,1,2,0
337.4,23,1,10,1,3,0
50.28,0,0,5,1,2,0
130.33,23,0,5,1,0,0
42.44,18,0,17,1,2,0
111.2,2,0,14,0,2,0
163.7,5,0,6,0,0,0
293.29,3,0,14,1,1,0
51.12,3,0,12,0,2,0
152.92,3,1,1,1,1,0
30.91,9,1,5,0,2,1
463.9,8,1,18,0,2,0
2.61,7,0,14,1,3,0
92.52,18,0,7,1,0,0
107.74,16,0,15,1,0,0
116.49,16,0,9,1,1,0
12.83,0,0,15,0,3,0
278.92,19,0,16,1,2,0
19.99,13,0,9,0,3,0
97.49,21,0,7,1,0,0
25.19,19,0,7,1,2,0
36.7,10,0,17,0,2,0
79.07,2,0,11,1,1,0
53.99,23,0,6,1,3,0
17.46,7,0,14,0,2,0
18.75,21,1,15,0,0,0
54.15,9,0,8,1,1,0
141.59,16,0,4,0,0,0
228.24,7,0,1,1,1,0
8.79,21,0,6,0,3,0
49.94,0,0,1,1,1,0
10.56,19,1,5,0,3,0
1.67,20,1,19,0,3,0
108.39,6,0,5,0,2,0
92.24,23,0,5,1,3,0
17.8,8,0,17,1,1,0
26.63,11,0,12,1,1,0
2.4,21,0,7,0,2,0
180.15,8,0,15,0,1,0
367.66,19,0,19,0,3,1
14.56,23,0,13,0,1,0
26.33,2,0,12,1,0,0
202.81,3,0,19,0,0,0
261.0,9,0,13,0,2,0
54.41,3,0,6,1,3,0
5.19,21,0,1,1,1,0
4.02,8,0,6,0,2,0
85.32,21,0,13,0,2,0
49.91,0,0,13,0,3,1
2.91,4,0,13,1,2,0
87.53,8,0,4,0,0,0
1.14,4,0,5,0,2,0
154.82,5,0,13,0,1,0
36.59,18,0,9,1,0,0
4.11,7,0,17,0,0,0
88.76,9,0,3,1,0,0
50.7,10,0,18,1,1,0
364.2,12,1,15,1,3,1
78.57,19,0,1,1,2,0
32.19,3,0,9,1,2,0
123.59,10,0,6,0,0,0
31.68,11,0,18,0,0,0
234.59,4,0,1,1,2,0
46.96,9,0,7,1,1,0
79.82,23,0,10,0,0,0
5.19,6,0,6,1,0,0
55.53,20,0,7,0,1,0
178.6,8,0,6,0,3,0
163.81,8,1,8,1,0,0
25.4,9,0,2,0,3,0
25.63,9,0,9,0,1,0
169.99,1,1,9,0,2,0
266.5,3,0,7,1,2,0
10.02,7,0,9,0,3,0
59.79,13,1,17,0,0,0
41.17,16,0,3,0,2,0
204.55,12,0,16,1,1,0
8.72,20,0,16,1,0,0
23.71,23,0,2,1,3,0
139.62,17,0,11,1,3,0
5.27,17,0,16,0,3,0
67.83,12,1,15,0,3,0
58.36,7,1,1,0,1,0
40.71,11,1,17,0,2,1
50.18,22,0,3,1,3,0
75.49,23,1,19,1,2,1
17.6,20,0,7,1,2,0
84.86,0,0,11,0,3,0
163.7,19,0,18,1,0,0
142.78,17,0,14,1,3,0
16.71,2,0,16,0,1,0
16.16,11,0,6,0,0,0
31.22,18,0,2,0,3,0
44.8,12,0,11,1,2,0
52.5,9,0,11,0,2,0
113.85,14,1,10,1,0,0
5.84,19,0,4,1,1,0
3.53,1,0,17,0,2,1
49.74,18,0,10,1,1,0
119.46,2,0,9,1,2,0
21.5,13,1,13,0,0,0
102.58,6,0,11,1,3,0
30.09,7,0,10,1,2,0
217.23,10,0,5,1,0,0
226.04,21,1,3,0,0,0
35.28,19,0,4,1,3,0
26.14,5,0,3,0,3,0
52.98,10,0,10,0,0,0
27.51,16,0,13,1,2,0
111.59,9,1,5,0,1,0
174.91,23,1,13,1,1,1
111.81,16,1,1,0,3,0
173.93,20,1,11,0,2,0
50.58,1,0,3,1,0,0
17.0,5,0,17,0,1,0
133.92,4,0,19,1,1,0
44.7,3,0,13,1,2,0
111.25,1,0,16,1,0,0
31.56,11,0,18,1,3,0
8.47,2,1,19,1,1,0
490.38,5,0,6,0,2,0
16.98,23,1,7,1,3,0
445.86,13,0,15,1,2,0
378.45,7,0,5,1,0,1
157.9,20,0,16,1,2,0
107.71,20,0,6,0,3,0
86.23,13,0,3,0,0,0
201.07,2,0,12,0,1,0
34.17,15,0,4,0,3,0
63.05,14,0,3,1,2,0
96.6,6,0,16,1,1,0
52.97,14,0,16,1,0,0
55.77,12,0,19,1,3,0
40.09,5,0,15,1,0,0
83.06,14,0,9,1,0,0
190.1,16,0,2,1,2,0
22.51,3,0,6,1,2,0
272.47,21,0,14,1,2,0
116.82,21,0,9,1,1,0
173.32,13,0,10,0,1,0
81.24,14,0,18,0,2,0
151.19,11,0,15,1,1,0
1.63,18,0,4,1,3,0
170.58,21,0,5,0,0,0
4.1,9,0,6,1,2,0
220.65,5,0,15,1,0,0
482.37,8,0,2,1,0,0
34.82,1,1,16,1,0,0
23.61,3,0,5,1,3,0
144.97,8,1,4,0,3,0
29.17,14,0,1,1,1,0
200.67,12,0,8,0,0,0
10.85,19,0,10,1,1,0
13.46,7,0,15,1,0,0
387.05,18,0,2,1,2,0
112.04,18,0,19,0,0,0
187.66,15,0,12,0,0,0
39.2,10,0,10,1,3,0
112.85,9,0,12,0,2,0
90.2,7,0,9,0,1,0
92.42,0,0,8,0,2,0
114.74,9,0,2,1,3,0
85.65,17,0,7,0,3,0
56.05,2,0,4,0,0,0
32.29,10,0,19,0,3,0
146.35,17,0,8,1,3,0
25.65,2,0,13,0,0,0
117.88,7,0,3,0,3,0
26.57,13,0,5,1,3,0
98.17,5,0,8,1,1,0
137.47,14,0,2,1,0,0
24.68,13,0,10,0,0,0
6.18,6,0,16,1,1,0
14.04,9,0,4,1,1,0
93.14,14,1,14,0,1,0
189.34,9,0,3,1,1,0
4.6,21,1,10,0,0,0
132.48,16,0,13,1,1,0
41.75,18,0,5,1,1,0
65.11,16,0,17,0,3,0
264.31,11,0,17,0,0,0
40.34,14,1,11,0,1,0
62.61,11,0,19,0,3,0
1.38,8,1,18,1,0,0
8.51,4,0,17,1,1,0
29.92,3,0,11,0,1,0
2.82,11,1,15,1,3,0
99.8,15,0,8,0,2,0
55.58,8,1,12,1,0,0
79.44,2,0,17,0,3,0
19.19,20,0,5,0,1,0
35.09,2,0,4,0,2,0
109.01,17,1,11,0,2,1
336.11,16,0,8,1,3,0
5.17,9,0,16,0,3,0
221.08,1,0,16,0,3,0
86.01,23,0,3,1,0,0
82.99,10,0,12,1,2,0
69.37,23,0,13,0,0,0
7.19,2,0,1,1,2,0
9.42,22,0,4,1,0,0
91.86,22,0,6,0,3,0
41.7,1,0,5,0,1,0
249.21,8,0,5,0,3,0
52.19,18,0,10,1,0,0
15.46,1,1,19,1,3,1
125.43,18,0,18,1,2,0
34.72,1,0,2,0,0,0
74.54,14,1,16,0,3,1
119.68,23,0,15,1,3,0
230.52,20,0,5,0,1,0
157.11,2,1,9,1,1,0
112.81,4,0,5,1,3,0
113.83,10,1,5,0,2,0
291.74,23,0,9,0,2,0
35.07,6,0,9,1,2,0
0.11,5,0,2,0,3,0
31.74,13,0,7,0,1,0
24.58,0,0,1,0,3,0
108.42,16,0,2,0,1,0
100.43,16,0,12,0,2,0
90.01,13,0,6,0,1,0
1.64,9,0,19,1,3,0
130.48,7,1,16,0,3,1
39.09,7,0,4,1,3,0
109.38,13,0,18,1,1,0
81.32,6,1,5,1,2,0
41.97,5,0,18,0,3,0
14.45,3,1,6,1,3,0
9.92,0,0,14,0,1,0
178.09,14,0,17,1,2,0
250.59,14,0,18,1,1,0
104.92,0,0,10,1,0,0
10.92,19,1,19,0,0,0
51.42,2,0,18,1,3,1
130.54,22,0,4,1,1,0
151.33,4,0,15,0,1,0
12.58,4,0,6,1,3,0
0.0,3,0,6,1,0,0
124.53,16,0,3,1,2,0
44.1,20,1,9,1,2,0
29.37,19,0,11,1,0,0
1.3,13,0,5,1,3,0
77.72,7,0,14,0,3,0
190.48,1,0,2,1,2,0
316.14,7,0,19,0,2,0
83.41,0,0,8,0,0,0
72.25,3,0,13,0,0,0
8.89,18,0,19,0,1,0
79.6,4,1,5,1,0,1
47.8,4,0,15,1,0,0
93.43,20,0,4,0,2,0
49.22,19,0,4,0,2,0
27.48,23,0,18,1,1,0
9.98,18,0,19,1,2,0
37.82,11,0,9,1,2,0
10.16,19,0,15,0,2,0
19.47,0,0,12,0,0,0
436.9,6,1,4,0,2,0
58.72,16,0,3,1,3,0
75.9,1,0,5,0,0,0
206.85,10,0,17,0,2,0
541.91,6,1,5,1,0,1
87.4,16,1,4,1,2,0
167.38,2,0,7,1,1,0
39.59,21,0,7,1,1,0
36.49,5,0,7,1,1,0
51.53,21,0,17,0,2,1
111.63,10,0,15,0,1,0
114.63,17,0,7,1,0,0
37.87,17,0,15,0,1,0
14.3,21,0,4,1,1,0
100.07,9,1,2,0,1,0
13.73,4,0,13,1,1,0
86.39,22,0,12,1,0,0
118.23,22,0,10,0,3,0
120.6,20,0,19,1,1,0
140.03,23,0,15,1,2,0
206.25,21,0,17,1,3,0
69.31,14,1,6,0,1,1
131.03,20,0,5,0,3,0
96.54,19,0,13,1,2,0
20.66,22,0,14,0,2,0
2.6,3,0,14,0,1,0
33.48,20,1,15,1,1,0
58.53,20,0,16,0,2,0
96.0,0,0,10,1,0,0
189.68,14,0,1,1,3,0
21.85,16,0,11,1,0,0
13.42,18,1,7,1,1,0
330.99,13,0,17,0,0,0
11.43,18,0,4,1,0,0
65.1,17,0,7,0,3,0
88.08,1,0,3,0,1,0
77.95,5,0,14,0,3,0
9.0,12,0,18,1,2,1
5.87,16,0,18,1,3,0
11.15,5,0,1,1,3,1
88.09,20,0,6,1,2,0
78.6,21,0,9,1,0,0
26.62,4,0,2,1,3,0
101.55,6,0,8,1,2,0
171.52,0,0,4,0,1,0
4.25,12,1,10,0,0,0
68.94,18,0,1,1,2,0
